gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,num_assessments,avg_score,region_East Midlands Region,region_London Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J
1,2,3.0,0,0,40,0,1,85.5,0,6,62.16666666666666,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,3,2.0,0,0,60,0,1,38.25,0,4,86.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,2.0,0,0,60,0,1,38.25,0,4,86.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,2.0,0,0,120,0,2,128.0,0,9,74.55555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,3,3.0,1,0,30,0,2,128.44444444444446,0,9,75.33333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,8.0,0,0,120,0,2,128.22222222222223,0,9,71.66666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,3,3.0,1,0,30,0,1,44.5,0,2,68.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,3,8.0,0,0,30,0,0,128.0,0,9,93.66666666666669,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,2,0.0,0,0,60,0,2,116.92307692307692,0,13,73.07692307692308,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,2,0.0,0,0,60,0,2,116.92307692307692,0,13,73.07692307692308,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,2.0,1,0,120,1,2,133.4,0,5,85.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,2,5.0,0,0,120,0,2,128.22222222222223,0,9,93.22222222222223,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,6.0,1,0,90,0,2,134.0,0,13,51.384615384615394,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,6.0,1,0,90,0,2,134.0,0,13,51.384615384615394,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,0.0,0,0,60,0,2,118.84615384615385,0,13,78.92307692307692,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,0.0,0,0,60,0,0,118.84615384615385,0,13,78.92307692307692,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,3,3.0,0,0,80,0,2,127.22222222222223,0,9,71.1111111111111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,6.0,0,0,30,0,1,127.33333333333331,0,9,35.22222222222222,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,0,60,0,2,134.2,0,5,54.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,4.0,1,0,30,0,0,128.44444444444446,0,9,95.77777777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,9.0,0,0,120,0,2,129.1875,0,16,85.1875,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,2,9.0,0,0,120,0,2,129.1875,0,16,85.1875,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,2,2.0,0,0,30,1,2,124.28571428571428,0,7,49.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,4.0,1,0,45,0,1,63.33333333333334,0,3,19.666666666666668,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,4.0,0,0,90,0,0,121.34782608695652,0,23,82.78260869565217,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,2,4.0,0,0,60,0,2,121.34782608695652,0,23,82.78260869565217,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.0,0,0,120,1,0,125.8095238095238,0,21,88.19047619047619,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.0,0,0,120,1,2,125.8095238095238,0,21,88.19047619047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,3,9.0,1,0,60,0,1,28.33333333333333,0,3,64.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,9.0,1,0,60,0,1,28.33333333333333,0,3,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,5.0,0,0,60,0,1,43.33333333333334,0,3,71.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.0,1,0,60,0,2,134.2,0,5,71.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,6.0,0,0,60,0,0,127.33333333333331,0,9,95.55555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,7.0,1,0,30,0,1,30.0,0,2,72.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,2,2.0,0,0,120,0,2,127.66666666666669,0,9,60.555555555555564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,2,8.0,1,0,30,0,2,133.4,0,5,75.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.0,1,0,45,0,1,66.5,0,2,48.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,0,60,0,2,136.66666666666666,0,6,64.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,4.0,1,0,30,0,1,104.57142857142857,0,7,36.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,3,8.0,0,0,30,0,0,132.0,0,4,100.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,1,0,60,0,2,109.7,0,10,76.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,1,0,60,0,0,109.7,0,10,76.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2,4.0,1,0,30,1,2,129.22222222222223,0,9,45.88888888888889,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,5.0,1,0,60,0,2,118.16666666666669,0,6,77.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,9.0,1,0,60,1,0,133.4,0,5,97.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,4,6.0,1,0,150,0,0,120.0625,0,16,89.9375,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,4,6.0,1,2,60,0,2,120.0625,0,16,89.9375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,4.0,0,0,60,0,0,127.66666666666669,0,9,92.77777777777777,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,0,0,30,0,2,133.4,0,5,71.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,7.0,0,0,90,0,1,52.33333333333334,0,3,61.66666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,7.0,0,0,90,0,1,52.33333333333334,0,3,61.66666666666666,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,5.0,1,0,90,0,0,129.55555555555554,0,9,95.33333333333331,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,8.0,0,0,30,1,2,134.2,0,5,84.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,6.0,0,0,150,0,2,129.0625,0,16,58.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,6.0,0,0,150,0,2,129.0625,0,16,58.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,2,8.0,0,0,30,0,2,129.33333333333334,0,9,79.55555555555556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,7.0,1,0,90,0,1,90.66666666666669,0,9,69.875,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,7.0,1,0,90,0,1,90.66666666666669,0,9,69.875,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0.0,0,0,60,0,1,79.75,0,4,38.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.0,0,0,60,0,1,79.75,0,4,38.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,3,9.0,1,0,30,0,1,117.83333333333331,0,6,28.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,9.0,0,0,30,0,2,127.44444444444444,0,9,57.66666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,1,0,60,0,1,25.0,0,2,74.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,5.0,0,0,60,0,0,114.84615384615385,0,13,90.84615384615385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,5.0,0,0,60,0,0,114.84615384615385,0,13,90.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,3,0.0,1,0,40,0,2,127.44444444444444,0,9,89.33333333333331,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,9.0,0,0,90,0,1,133.05,0,20,70.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,2,9.0,0,0,90,0,2,133.05,0,20,70.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,6.0,0,0,60,0,2,118.76923076923076,0,13,71.38461538461539,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,6.0,0,0,60,0,2,118.76923076923076,0,13,71.38461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0.0,1,0,30,0,1,119.375,0,8,59.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,3.0,0,0,90,0,1,20.0,0,1,30.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,4,8.0,0,0,60,0,0,128.36363636363637,0,11,91.8181818181818,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,4,8.0,0,0,60,0,0,128.36363636363637,0,11,91.8181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,8.0,1,0,90,0,1,19.0,0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,8.0,1,0,90,0,1,19.0,0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,2,2.0,0,0,60,0,1,71.14285714285714,0,7,64.42857142857143,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,0,0,60,0,2,71.14285714285714,0,7,64.42857142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,2,3.0,1,0,60,0,2,122.82608695652172,0,23,76.91304347826087,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,3.0,1,0,60,0,2,122.82608695652172,0,23,76.91304347826087,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3,8.0,0,0,60,0,1,28.66666666666667,0,3,64.33333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,8.0,0,0,60,0,1,28.66666666666667,0,3,64.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,3,3.0,0,0,60,0,1,20.0,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,0,0,60,0,2,119.07692307692308,0,13,77.69230769230771,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,0,0,60,0,2,119.07692307692308,0,13,77.69230769230771,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,2,5.0,0,0,60,0,2,117.76923076923076,0,13,87.53846153846153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,5.0,0,0,60,0,0,117.76923076923076,0,13,87.53846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,3.0,0,0,60,0,2,116.92307692307692,0,13,73.61538461538461,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,3.0,0,0,60,0,2,116.92307692307692,0,13,73.61538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2,8.0,0,0,60,0,0,133.4,0,5,89.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,9.0,0,0,30,0,0,127.77777777777777,0,9,96.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,8.0,0,0,90,0,2,128.8095238095238,0,21,78.14285714285714,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,8.0,0,0,90,0,2,128.8095238095238,0,21,78.14285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,2,4.0,0,0,150,0,2,134.2,0,5,69.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,7.0,0,0,120,0,1,130.55,0,20,64.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,7.0,0,0,120,0,2,130.55,0,20,64.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,3,2.0,0,0,60,0,2,130.88888888888889,0,9,71.55555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,2,4.0,1,0,30,0,2,126.44444444444444,0,9,83.44444444444444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,2.0,1,0,90,0,2,127.26315789473685,0,19,70.52631578947368,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,2.0,1,0,70,0,2,127.26315789473685,0,19,70.52631578947368,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,3.0,0,0,120,0,2,138.63636363636363,0,11,54.90909090909091,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,3,3.0,0,0,120,0,2,138.63636363636363,0,11,54.90909090909091,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,4,8.0,1,0,30,0,0,128.66666666666666,0,9,93.33333333333331,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,2.0,0,0,30,0,2,113.52631578947368,0,19,60.47368421052632,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,2.0,0,1,120,0,2,113.52631578947368,0,19,60.47368421052632,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,4.0,1,0,60,0,2,131.42857142857142,0,7,92.71428571428572,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,0,60,0,2,127.72727272727272,0,11,77.54545454545455,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,0,60,0,2,127.72727272727272,0,11,77.54545454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,3,3.0,0,0,160,0,2,122.30434782608695,0,23,80.34782608695652,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,3,3.0,0,1,120,0,2,122.30434782608695,0,23,80.34782608695652,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,3,0.0,1,0,150,0,2,128.125,0,16,59.625,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,3,0.0,1,0,150,0,2,128.125,0,16,59.625,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,3,0.0,0,0,30,0,2,154.33333333333334,0,3,40.66666666666666,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,2,8.0,0,0,30,0,2,127.33333333333331,0,9,85.22222222222223,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,8.0,1,0,30,0,2,122.2608695652174,0,23,89.21739130434781,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,8.0,0,0,60,0,2,122.2608695652174,0,23,89.21739130434781,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,4.0,0,0,180,1,2,126.5,0,8,47.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,6.0,0,0,30,0,2,128.77777777777777,0,9,63.444444444444436,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,3,5.0,0,0,120,1,1,142.125,0,16,77.8125,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,5.0,0,0,120,1,2,142.125,0,16,77.8125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3,2.0,1,0,135,0,1,44.5,0,2,56.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,7.0,0,0,120,0,2,127.55555555555556,0,9,67.66666666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,8.0,0,0,30,0,2,127.22222222222223,0,9,87.1111111111111,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.0,0,0,180,1,1,9.0,1,2,76.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,5.0,1,0,30,0,0,134.2,0,5,98.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,0,180,0,1,118.66666666666669,0,18,57.66666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,3,180,0,2,118.66666666666669,0,18,57.66666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2,0.0,0,0,60,0,1,121.3,0,10,52.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,0,0,60,0,2,121.3,0,10,52.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2,6.0,0,0,30,0,1,32.0,0,1,46.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,9.0,0,0,150,0,1,20.0,0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,2.0,1,0,60,0,0,128.0,0,9,87.33333333333331,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,8.0,0,0,210,0,2,129.88888888888889,0,9,59.444444444444436,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,8.0,0,0,60,0,1,116.53846153846152,0,13,58.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,8.0,0,0,60,0,2,116.53846153846152,0,13,58.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,5.0,0,0,60,0,2,127.55555555555556,0,9,68.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,5.0,0,0,30,0,1,20.0,0,1,50.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,7.0,0,0,30,0,2,118.44444444444444,0,9,81.33333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,7.0,0,0,60,0,2,118.44444444444444,0,9,81.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,0.0,0,0,90,0,1,20.0,0,1,40.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,4.0,0,0,90,0,1,91.83333333333331,0,12,74.91666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,4.0,0,1,90,0,2,91.83333333333331,0,12,74.91666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,0.0,0,0,30,0,2,114.61904761904762,0,21,87.42857142857143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,0.0,0,0,60,0,2,114.61904761904762,0,21,87.42857142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0.0,0,0,60,0,1,20.0,0,1,40.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.0,0,0,60,0,1,20.0,0,1,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2,5.0,0,0,90,0,2,128.0,0,7,91.28571428571428,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,4.0,1,0,90,0,2,121.82608695652172,0,23,68.8695652173913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,4.0,1,0,70,0,2,121.82608695652172,0,23,68.8695652173913,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2.0,1,0,120,0,2,106.85714285714286,0,7,71.71428571428571,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,2,7.0,1,0,30,0,1,125.14285714285714,0,14,59.57142857142857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,7.0,1,1,150,0,2,125.14285714285714,0,14,59.57142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0.0,0,0,90,0,1,20.0,0,1,30.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,0,0,90,0,1,20.0,0,1,30.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,5.0,1,0,90,0,2,114.5,0,4,80.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,2,0.0,0,0,60,1,2,126.77777777777777,0,9,78.33333333333333,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,2,6.0,0,0,145,0,2,119.75,0,4,64.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,6.0,0,0,60,0,2,119.5,0,6,75.33333333333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,4.0,1,0,30,0,1,20.0,0,1,40.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,2,7.0,1,0,90,0,2,128.22222222222223,0,9,79.77777777777777,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,3,0.0,1,0,30,0,1,128.0,0,9,62.555555555555564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,3.0,0,0,60,0,1,118.46153846153848,0,13,61.30769230769231,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3.0,0,0,60,0,2,118.46153846153848,0,13,61.30769230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,2,8.0,0,0,90,0,1,65.0,0,4,63.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,9.0,0,0,60,0,1,139.71428571428572,0,7,59.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,3.0,0,0,150,0,1,20.0,0,1,80.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,8.0,0,0,150,0,2,118.625,0,8,58.75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,3.0,0,0,30,0,2,118.875,0,8,65.875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,4.0,0,0,30,0,0,127.55555555555556,0,9,94.66666666666669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,5.0,0,0,60,0,0,117.83333333333331,0,6,93.83333333333331,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,2.0,0,0,60,0,2,118.3846153846154,0,13,82.53846153846153,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2.0,0,0,60,0,0,118.3846153846154,0,13,82.53846153846153,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,2,4.0,0,0,30,0,1,44.5,0,2,64.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,4.0,0,0,30,0,0,127.77777777777777,0,9,95.11111111111113,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,5.0,0,0,30,0,2,133.0,0,4,66.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,3,9.0,0,0,30,0,2,128.33333333333334,0,9,52.555555555555564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.0,1,0,90,0,2,129.0,0,9,50.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,0.0,0,0,60,0,2,128.77777777777777,0,9,50.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,3,7.0,0,0,30,0,2,133.4,0,5,86.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,2.0,0,0,150,0,1,63.83333333333334,0,6,59.66666666666666,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2.0,0,2,150,0,1,63.83333333333334,0,6,59.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,2,0.0,1,0,30,0,1,118.4,0,5,38.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,3.0,1,0,30,0,2,134.2,0,5,67.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,8.0,0,0,30,0,2,117.625,0,8,79.875,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,0.0,1,0,90,0,1,20.0,0,1,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,9.0,0,0,120,0,2,118.38095238095238,0,21,85.85714285714286,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,9.0,0,0,120,0,2,118.38095238095238,0,21,85.85714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,2,5.0,0,0,30,0,1,127.44444444444444,0,9,48.444444444444436,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2,2.0,1,0,60,0,2,120.30769230769229,0,13,75.92307692307692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
